,Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
51510,0,general,4,4
51511,0,.,1,1
51512,1,Some,1,1
51513,0,schools,1,1
51514,0,have,1,1
51515,0,more,1,1
51516,0,lenient,1,1
51517,0,uniform,1,1
51518,0,requirements,1,1
51519,0,than,1,1
51520,0,others,1,1
51521,0,",",1,1
51522,0,so,1,1
51523,0,girls,1,1
51524,0,can,1,1
51525,0,sometimes,1,1
51526,0,augment,1,1
51527,0,their,1,1
51528,0,compulsory,1,1
51529,0,school,1,1
51530,0,uniforms,1,1
51531,0,with,1,1
51532,0,trendy,1,1
51533,0,accessories,1,1
51534,0,.,1,1
51535,1,Anyway,1,1
51536,0,",",1,1
51537,0,attempting,3,3
51538,0,to,4,4
51539,0,improve,4,4
51540,0,grades,4,4
51541,0,via,4,4
51542,0,uniforms,4,4
51543,0,",",4,4
51544,0,even,4,4
51545,0,if,4,4
51546,0,it,4,4
51547,0,works,4,4
51548,0,",",4,4
51549,0,would,4,4
51550,0,be,4,4
51551,0,a,4,4
51552,0,',4,4
51553,0,fake,4,4
51554,0,',4,4
51555,0,improvement,4,4
51556,0,",",4,4
51557,0,as,4,4
51558,0,the,4,4
51559,0,student,4,4
51560,0,would,4,4
51561,0,need,4,4
51562,0,to,4,4
51563,0,be,4,4
51564,0,wearing,4,4
51565,0,the,1,4
51566,0,uniform,1,4
51567,0,to,1,4
51568,0,gain,1,4
51569,0,its,1,4
51570,0,benefit,1,4
51571,0,.,1,1
51572,1,Those,1,1
51573,0,in,1,1
51574,0,favor,1,1
51575,0,of,1,1
51576,0,gun,1,1
51577,0,control,1,1
51578,0,believe,1,1
51579,0,that,1,1
51580,0,gun,1,2
51581,0,control,1,0
51582,0,is,1,0
51583,0,good,1,0
51584,0,",",1,1
51585,0,that,1,1
51586,0,the,2,2
51587,0,Second,0,0
51588,0,Amendment,0,0
51589,0,does,0,0
51590,0,not,0,0
51591,0,apply,0,0
51592,0,to,0,0
51593,0,regular,0,0
51594,0,citizens,0,0
51595,0,",",1,1
51596,0,and,1,1
51597,0,that,1,1
51598,0,guns,2,2
51599,0,should,0,0
51600,0,be,0,0
51601,0,taken,0,0
51602,0,out,1,0
51603,0,of,1,0
51604,0,the,1,0
51605,0,hands,1,0
51606,0,of,1,0
51607,0,criminals,1,0
51608,0,.,1,1
51609,1,And,1,1
51610,0,the,1,1
51611,0,resolution,1,1
51612,0,is,1,1
51613,0,not,1,1
51614,0,only,1,1
51615,0,dependent,1,1
51616,0,on,1,1
51617,0,the,1,1
51618,0,user,1,1
51619,0,but,1,1
51620,0,also,1,1
51621,0,on,1,1
51622,0,the,1,1
51623,0,file,1,1
51624,0,(,1,1
51625,0,because,1,1
51626,0,some,1,1
51627,0,files,1,1
51628,0,can,1,1
51629,0,be,1,1
51630,0,recompiled,1,1
51631,0,standalone,1,1
51632,0,and,1,1
51633,0,some,1,1
51634,0,are,1,1
51635,0,managed,1,1
51636,0,through,1,1
51637,0,a,1,1
51638,0,defsystem,1,1
51639,0,facility,1,1
51640,0,),1,1
51641,0,.,1,1
51642,1,If,2,1
51643,0,there,0,2
51644,0,is,0,0
51645,0,a,0,0
51646,0,high,0,0
51647,0,-,0,0
51648,0,quality,0,0
51649,0,",",0,0
51650,0,safe,0,0
51651,0,",",0,0
51652,0,long,0,0
51653,0,-,0,0
51654,0,term,0,0
51655,0,",",0,0
51656,0,and,0,0
51657,0,low,0,0
51658,0,-,0,0
51659,0,cost,0,0
51660,0,energy,0,0
51661,0,resource,0,0
51662,0,available,0,0
51663,0,to,0,0
51664,0,us,0,0
51665,0,",",1,1
51666,0,I,1,1
51667,0,see,1,1
51668,0,no,1,1
51669,0,reason,1,1
51670,0,not,1,1
51671,0,to,1,1
51672,0,pursue,1,1
51673,0,it,1,1
51674,0,.,1,1
51675,1,Research,1,1
51676,0,has,1,1
51677,0,developed,1,1
51678,0,many,1,1
51679,0,effective,1,1
51680,0,tools,1,1
51681,0,to,1,1
51682,0,reduce,1,1
51683,0,underage,1,1
51684,0,smoking,1,1
51685,0,and,1,1
51686,0,drinking,1,1
51687,0,.,1,1
51688,1,If,1,1
51689,0,you,1,1
51690,0,have,1,1
51691,0,a,1,1
51692,0,fear,1,1
51693,0,of,1,1
51694,0,losing,1,1
51695,0,your,1,1
51696,0,important,1,1
51697,0,data,1,1
51698,0,to,1,1
51699,0,hard,1,1
51700,0,drive,1,1
51701,0,failure,1,1
51702,0,",",1,1
51703,0,then,1,1
51704,0,you,1,1
51705,0,can,1,1
51706,0,use,1,1
51707,0,this,1,1
51708,0,Drive,1,1
51709,0,Clone,1,1
51710,0,tool,1,1
51711,0,to,1,1
51712,0,clone,1,1
51713,0,your,1,1
51714,0,Mac,1,1
51715,0,hard,1,1
51716,0,drive,1,1
51717,0,or,1,1
51718,0,volume,1,1
51719,0,and,1,1
51720,0,restore,1,1
51721,0,the,1,1
51722,0,lost,1,1
51723,0,data,1,1
51724,0,",",1,1
51725,0,in,1,1
51726,0,case,1,1
51727,0,of,1,1
51728,0,media,1,1
51729,0,failure,1,1
51730,0,.,1,1
51731,1,One,1,1
51732,0,example,1,1
51733,0,is,1,1
51734,0,that,1,1
51735,0,",",1,1
51736,0,some,1,1
51737,0,students,1,1
51738,0,may,1,1
51739,0,be,1,1
51740,0,bringing,1,1
51741,0,with,1,1
51742,0,them,1,1
51743,0,expensive,1,1
51744,0,laptop,1,1
51745,0,computers,1,1
51746,0,to,1,1
51747,0,school,1,1
51748,0,to,1,1
51749,0,aid,1,1
51750,0,in,1,1
51751,0,their,1,1
51752,0,studies,1,1
51753,0,while,1,1
51754,0,some,1,1
51755,0,students,1,1
51756,0,are,1,1
51757,0,not,1,1
51758,0,even,1,1
51759,0,able,1,1
51760,0,to,1,1
51761,0,purchase,1,1
51762,0,a,1,1
51763,0,textbook,1,1
51764,0,.,1,1
51765,1,Schooluniforms,2,2
51766,0,diminish,0,0
51767,0,the,0,0
51768,0,amount,0,0
51769,0,of,0,0
51770,0,discipline,0,0
51771,0,problems,0,0
51772,0,that,0,0
51773,0,occur,0,0
51774,0,at,0,0
51775,0,school,0,0
51776,0,",",1,1
51777,0,however,1,1
51778,0,",",1,1
51779,0,they,3,3
51780,0,are,4,4
51781,0,more,4,4
51782,0,expensive,4,4
51783,0,for,4,4
51784,0,families,4,4
51785,0,.,1,1
51786,0,.,1,1
51787,0,.,1,1
51788,1,This,3,1
51789,0,risk,4,3
51790,0,and,4,4
51791,0,uncertainty,4,4
51792,0,make,4,4
51793,0,it,4,4
51794,0,difficult,4,4
51795,0,to,4,4
51796,0,control,4,4
51797,0,the,4,4
51798,0,financial,4,4
51799,0,and,4,4
51800,0,material,4,4
51801,0,costs,4,4
51802,0,of,4,4
51803,0,building,4,4
51804,0,nuclear,4,4
51805,0,power,4,4
51806,0,plants,4,4
51807,0,and,1,1
51808,0,raise,1,1
51809,0,rates,1,1
51810,0,of,1,1
51811,0,return,1,1
51812,0,required,1,1
51813,0,by,1,1
51814,0,investors,1,1
51815,0,to,1,1
51816,0,commit,1,1
51817,0,capital,1,1
51818,0,to,1,1
51819,0,build,1,1
51820,0,them,1,1
51821,0,.,1,1
51822,1,After,1,1
51823,0,alcohol,1,1
51824,0,and,1,1
51825,0,tobacco,1,1
51826,0,",",1,1
51827,0,marijuana,1,1
51828,0,is,1,1
51829,0,seen,1,1
51830,0,as,1,1
51831,0,a,1,1
51832,0,very,1,1
51833,0,popular,1,1
51834,0,recreational,1,1
51835,0,substance,1,1
51836,0,in,1,1
51837,0,many,1,1
51838,0,parts,1,1
51839,0,of,1,1
51840,0,the,1,1
51841,0,world,1,1
51842,0,.,1,1
51843,1,Proponents,1,1
51844,0,use,1,1
51845,0,the,1,1
51846,0,fully,1,1
51847,0,credited,1,1
51848,0,(,1,1
51849,0,obvious,1,1
51850,0,),1,1
51851,0,claim,1,1
51852,0,that,1,1
51853,0,fewer,2,2
51854,0,lawfully,0,0
51855,0,-,0,0
51856,0,owned,0,0
51857,0,guns,0,0
51858,0,leads,0,0
51859,0,to,0,0
51860,0,less,0,0
51861,0,crime,0,0
51862,0,",",0,0
51863,0,as,0,0
51864,0,guns,0,0
51865,0,are,0,0
51866,0,primarily,0,0
51867,0,offensive,0,0
51868,0,weapons,0,0
51869,0,.,1,1
51870,1,These,1,1
51871,0,Americans,1,1
51872,0,are,1,1
51873,0,working,1,1
51874,0,full,1,1
51875,0,-,1,1
51876,0,time,1,1
51877,0,",",1,1
51878,0,often,1,1
51879,0,supporting,1,1
51880,0,families,1,1
51881,0,",",1,1
51882,0,and,1,1
51883,0,if,2,2
51884,0,the,0,0
51885,0,minimum,0,0
51886,0,wage,0,0
51887,0,had,0,0
51888,0,kept,0,0
51889,0,pace,0,0
51890,0,with,0,0
51891,0,our,0,0
51892,0,economy's,0,0
51893,0,productivity,0,0
51894,0,",",0,0
51895,0,they'd,0,0
51896,0,already,0,0
51897,0,be,0,0
51898,0,earning,0,0
51899,0,well,0,0
51900,0,over,0,0
51901,0,$,0,0
51902,0,10,0,0
51903,0,an,0,0
51904,0,hour,0,0
51905,0,today,0,0
51906,0,.,1,1
51907,1,public,2,2
51908,0,desires,0,0
51909,0,energy,0,0
51910,0,that,0,0
51911,0,is,0,0
51912,0,clean,0,0
51913,0,",",0,0
51914,0,safe,0,0
51915,0,",",0,0
51916,0,and,0,0
51917,0,affordable,0,0
51918,0,and,0,0
51919,0,nuclear,0,0
51920,0,energy,0,0
51921,0,can,0,0
51922,0,meet,0,0
51923,0,all,0,0
51924,0,of,0,0
51925,0,these,0,0
51926,0,criteria,0,0
51927,0,.,1,1
51928,1,However,1,1
51929,0,",",1,1
51930,0,users,1,1
51931,0,can,1,1
51932,0,only,1,1
51933,0,be,1,1
51934,0,allowed,1,1
51935,0,to,1,1
51936,0,smoke,1,1
51937,0,it,1,1
51938,0,on,1,1
51939,0,private,1,1
51940,0,properties,1,1
51941,0,.,1,1
51942,1,[,1,1
51943,0,tags,1,1
51944,0,:,1,1
51945,0,capital,1,1
51946,0,punishment,1,1
51947,0,",",1,1
51948,0,death,1,1
51949,0,penalty,1,1
51950,0,",",1,1
51951,0,law,1,1
51952,0,],1,1
51953,0,:,1,1
51954,0,:,1,1
51955,0,9,1,1
51956,0,Works,1,1
51957,0,Cited,1,1
51958,0,The,1,3
51959,0,Death,1,4
51960,0,Penalty,1,4
51961,0,is,1,4
51962,0,Flawed,1,4
51963,0,and,1,1
51964,0,Must,1,1
51965,0,Be,1,1
51966,0,Abolished,1,1
51967,0,-,1,1
51968,0,Throughout,1,1
51969,0,much,1,1
51970,0,of,1,1
51971,0,Americaas,1,1
51972,0,history,1,1
51973,1,many,1,1
51974,0,Americans,1,1
51975,0,have,1,1
51976,0,the,1,1
51977,0,perception,1,1
51978,0,that,1,1
51979,0,the,1,3
51980,0,use,1,4
51981,0,of,1,4
51982,0,drugs,1,4
51983,0,is,1,4
51984,0,morally,1,4
51985,0,wrong,1,4
51986,0,and,1,1
51987,0,the,1,1
51988,0,act,1,1
51989,0,of,1,1
51990,0,legalizing,1,1
51991,0,the,1,1
51992,0,use,1,1
51993,0,of,1,1
51994,0,intoxicating,1,1
51995,0,substances,1,1
51996,0,would,1,1
51997,0,be,1,1
51998,0,against,1,1
51999,0,the,1,1
52000,0,codes,1,1
52001,0,of,1,1
52002,0,their,1,1
52003,0,religion,1,1
52004,0,.,1,1
52005,1,People,2,2
52006,0,will,0,0
52007,0,continue,0,0
52008,0,to,0,0
52009,0,use,0,0
52010,0,marijuana,0,0
52011,0,and,0,1
52012,0,people,0,2
52013,0,will,0,0
52014,0,continue,0,0
52015,0,to,0,0
52016,0,sell,0,0
52017,0,it,0,0
52018,0,.,1,1
52019,1,It,2,2
52020,0,saves,0,0
52021,0,the,0,0
52022,0,struggle,0,0
52023,0,of,0,0
52024,0,picking,0,0
52025,0,clothes,0,0
52026,0,in,0,0
52027,0,the,0,0
52028,0,morning,0,0
52029,0,and,1,1
52030,0,it,2,2
52031,0,really,0,0
52032,0,is,0,0
52033,0,safer,0,0
52034,0,for,0,0
52035,0,the,0,0
52036,0,school,0,0
52037,0,.,1,1
52038,1,Abortion,2,2
52039,0,can,0,0
52040,0,be,0,0
52041,0,an,0,0
52042,0,exceptionally,0,0
52043,0,safe,0,0
52044,0,surgical,0,0
52045,0,treatment,0,0
52046,0,.,1,1
52047,1,An,1,1
52048,0,argument,1,1
52049,0,that,1,1
52050,0,has,1,1
52051,0,been,1,1
52052,0,made,1,1
52053,0,against,1,1
52054,0,the,1,1
52055,0,legalization,1,1
52056,0,of,1,1
52057,0,marijuana,1,1
52058,0,is,1,1
52059,0,that,1,1
52060,0,there,3,3
52061,0,would,4,4
52062,0,be,4,4
52063,0,a,4,4
52064,0,large,4,4
52065,0,increase,4,4
52066,0,in,4,4
52067,0,marijuana,4,4
52068,0,users,4,4
52069,0,if,4,4
52070,0,it,4,4
52071,0,were,4,4
52072,0,legal,4,4
52073,0,.,1,1
52074,1,If,1,1
52075,0,for,1,1
52076,0,any,1,1
52077,0,reason,1,1
52078,0,you,1,1
52079,0,are,1,1
52080,0,not,1,1
52081,0,",",1,1
52082,0,just,1,1
52083,0,return,1,1
52084,0,any,1,1
52085,0,item,1,1
52086,0,purchased,1,1
52087,0,from,1,1
52088,0,us,1,1
52089,0,within,1,1
52090,0,90,1,1
52091,0,days,1,1
52092,0,of,1,1
52093,0,receipt,1,1
52094,0,for,1,1
52095,0,a,1,1
52096,0,full,1,1
52097,0,refund,1,1
52098,0,of,1,1
52099,0,the,1,1
52100,0,purchase,1,1
52101,0,price,1,1
52102,0,",",1,1
52103,0,no,1,1
52104,0,questions,1,1
52105,0,asked,1,1
52106,0,.,1,1
52107,1,If,1,1
52108,0,a,1,3
52109,0,nuclear,1,4
52110,0,disaster,1,4
52111,0,cannot,1,4
52112,0,be,1,4
52113,0,prevented,1,4
52114,0,from,1,4
52115,0,happening,1,4
52116,0,in,1,4
52117,0,rich,1,4
52118,0,",",1,4
52119,0,technologically,1,4
52120,0,advanced,1,4
52121,0,nations,1,4
52122,0,like,1,4
52123,0,Japan,1,4
52124,0,",",1,4
52125,0,then,1,4
52126,0,what,1,4
52127,0,might,1,4
52128,0,happen,1,4
52129,0,in,1,4
52130,0,our,1,4
52131,0,county,1,4
52132,0,?,1,1
52133,1,One,1,1
52134,0,of,1,1
52135,0,the,1,1
52136,0,bigger,1,1
52137,0,ambitions,1,1
52138,0,that,1,1
52139,0,one,1,1
52140,0,has,1,1
52141,0,is,1,1
52142,0,to,1,1
52143,0,have,1,1
52144,0,power,1,1
52145,0,and,1,1
52146,0,the,2,2
52147,0,easier,0,0
52148,0,it,0,0
52149,0,is,0,0
52150,0,to,0,0
52151,0,obtain,0,0
52152,0,a,0,0
52153,0,gun,0,0
52154,0,;,0,0
52155,0,the,0,0
52156,0,faster,0,0
52157,0,a,0,0
52158,0,criminal,0,0
52159,0,will,0,0
52160,0,gain,0,0
52161,0,power,0,0
52162,0,over,0,0
52163,0,an,1,0
52164,0,innocent,1,0
52165,0,person,1,0
52166,0,.,1,1
52167,1,Abortion,1,1
52168,0,providers,1,1
52169,0,are,1,1
52170,0,innovative,1,1
52171,0,in,1,1
52172,0,recognizing,1,1
52173,0,that,1,1
52174,0,others,1,1
52175,0,are,1,1
52176,0,using,1,1
52177,0,computers,1,1
52178,0,daily,1,1
52179,0,and,1,1
52180,0,want,1,1
52181,0,to,1,1
52182,0,make,1,1
52183,0,their,1,1
52184,0,information,1,1
52185,0,available,1,1
52186,0,to,1,1
52187,0,these,1,1
52188,0,users,1,1
52189,0,.,1,1
52190,1,[,1,1
52191,0,8,1,1
52192,0,],1,1
52193,0,By,1,1
52194,0,infusing,1,1
52195,0,his,1,1
52196,0,shadow,1,1
52197,0,clones,1,1
52198,0,with,1,1
52199,0,senjutsu,1,1
52200,0,chakra,1,1
52201,0,and,1,1
52202,0,leaving,1,1
52203,0,them,1,1
52204,0,at,1,1
52205,0,Mount,1,1
52206,0,MyAboku,1,1
52207,0,",",1,1
52208,0,Naruto,1,1
52209,0,can,1,1
52210,0,recall,1,1
52211,0,them,1,1
52212,0,to,1,1
52213,0,him,1,1
52214,0,on,1,1
52215,0,the,1,1
52216,0,battlefield,1,1
52217,0,and,1,1
52218,0,dispel,1,1
52219,0,the,1,1
52220,0,technique,1,1
52221,0,causing,1,1
52222,0,the,1,1
52223,0,chakra,1,1
52224,0,they,1,1
52225,0,have,1,1
52226,0,stored,1,1
52227,0,up,1,1
52228,0,to,1,1
52229,0,return,1,1
52230,0,to,1,1
52231,0,the,1,1
52232,0,original,1,1
52233,0,body,1,1
52234,0,.,1,1
52235,1,In,1,1
52236,0,an,1,1
52237,0,analysis,1,1
52238,0,of,1,1
52239,0,approximately,1,1
52240,0,1,1,1
52241,0,.,1,1
52242,0,4,1,1
52243,0,million,1,1
52244,0,pregnancies,1,1
52245,0,in,1,1
52246,0,Denmark,1,1
52247,0,",",1,1
52248,0,use,1,1
52249,0,of,1,1
52250,0,the,1,1
52251,0,oral,1,1
52252,0,antifungal,1,1
52253,0,medication,1,1
52254,0,fluconazole,1,1
52255,0,during,1,1
52256,0,pregnancy,1,1
52257,0,was,1,1
52258,0,associated,1,1
52259,0,with,1,1
52260,0,an,1,1
52261,0,increased,1,1
52262,0,risk,1,1
52263,0,of,1,1
52264,0,spontaneous,1,1
52265,0,abortion,1,1
52266,0,compared,1,1
52267,0,with,1,1
52268,0,risk,1,1
52269,0,among,1,1
52270,0,.,1,1
52271,0,.,1,1
52272,0,.,1,1
52273,1,Washington,1,1
52274,0,state,1,1
52275,0,analysts,1,1
52276,0,have,1,1
52277,0,produced,1,1
52278,0,the,1,1
52279,0,most,1,1
52280,0,generous,1,1
52281,0,estimate,1,2
52282,0,of,1,0
52283,0,how,1,0
52284,0,much,1,0
52285,0,tax,1,0
52286,0,revenue,1,0
52287,0,legal,1,0
52288,0,pot,1,0
52289,0,would,1,0
52290,0,produce,1,0
52291,0,",",1,0
52292,0,at,1,0
52293,0,nearly,1,0
52294,0,$,1,0
52295,0,2,1,0
52296,0,billion,1,0
52297,0,over,1,0
52298,0,five,1,0
52299,0,years,1,0
52300,0,.,1,1
52301,1,In,1,1
52302,0,addition,1,1
52303,0,",",1,1
52304,0,people,1,1
52305,0,who,1,1
52306,0,are,1,1
52307,0,convicted,1,1
52308,0,of,1,1
52309,0,business,1,1
52310,0,related,1,1
52311,0,crimes,1,1
52312,0,or,1,1
52313,0,other,1,1
52314,0,crimes,1,1
52315,0,that,1,1
52316,0,are,1,1
52317,0,likely,1,1
52318,0,to,1,1
52319,0,have,1,1
52320,0,effects,1,1
52321,0,on,1,1
52322,0,the,1,1
52323,0,larger,1,1
52324,0,society,1,1
52325,0,are,1,1
52326,0,likely,1,1
52327,0,to,1,1
52328,0,be,1,1
52329,0,convicted,1,1
52330,0,of,1,1
52331,0,death,1,1
52332,0,penalty,1,1
52333,0,in,1,1
52334,0,China,1,1
52335,0,.,1,1
52336,1,Not,1,1
52337,0,only,1,1
52338,0,is,1,1
52339,0,capitol,1,1
52340,0,punishment,1,1
52341,0,fair,1,1
52342,0,",",1,1
52343,0,but,1,1
52344,0,also,1,1
52345,0,it,2,2
52346,0,is,0,0
52347,0,proven,0,0
52348,0,in,0,0
52349,0,academic,0,0
52350,0,studies,0,0
52351,0,to,0,0
52352,0,deter,0,0
52353,0,crimes,0,0
52354,0,in,1,0
52355,0,our,1,0
52356,0,nation,1,0
52357,0,.,1,1
52358,1,This,1,1
52359,0,is,1,1
52360,0,well,1,1
52361,0,beyond,1,1
52362,0,what,1,1
52363,0,we,1,1
52364,0,actually,1,1
52365,0,find,1,1
52366,0,in,1,1
52367,0,the,1,1
52368,0,data,1,1
52369,0,",",1,1
52370,0,consistent,1,1
52371,0,with,1,1
52372,0,the,1,1
52373,0,fact,1,1
52374,0,that,1,1
52375,0,not,1,1
52376,0,all,1,1
52377,0,minimum,1,1
52378,0,-,1,1
52379,0,wage,1,1
52380,0,households,1,1
52381,0,are,1,1
52382,0,borrowing,1,1
52383,0,constrained,1,1
52384,0,and,1,1
52385,0,households,1,1
52386,0,cannot,1,1
52387,0,debt,1,1
52388,0,-,1,1
52389,0,finance,1,1
52390,0,non,1,1
52391,0,-,1,1
52392,0,durable,1,1
52393,0,purchases,1,1
52394,0,.,1,1
52395,1,In,1,1
52396,0,the,1,1
52397,0,United,1,1
52398,0,States,1,1
52399,0,of,1,1
52400,0,America,1,1
52401,0,",",1,1
52402,0,we,1,1
52403,0,",",1,1
52404,0,the,1,1
52405,0,people,1,1
52406,0,value,1,1
52407,0,several,1,1
52408,0,things,1,1
52409,0,",",1,1
52410,0,some,1,1
52411,0,of,1,1
52412,0,which,1,1
52413,0,are,1,1
52414,0,freedom,1,1
52415,0,",",1,1
52416,0,expanding,1,1
52417,0,and,1,1
52418,0,taking,1,1
52419,0,care,1,1
52420,0,of,1,1
52421,0,our,1,1
52422,0,families,1,1
52423,0,and,1,1
52424,0,our,1,1
52425,0,financial,1,1
52426,0,security,1,1
52427,0,.,1,1
52428,1,Once,1,1
52429,0,it,1,1
52430,0,found,1,1
52431,0,an,1,1
52432,0,abnormal,1,1
52433,0,shutdown,1,1
52434,0,",",1,1
52435,0,it,1,1
52436,0,will,1,1
52437,0,warn,1,1
52438,0,you,1,1
52439,0,with,1,1
52440,0,a,1,1
52441,0,notification,1,1
52442,0,immediately,1,1
52443,0,(,1,1
52444,0,See,1,1
52445,0,screenshot,1,1
52446,0,for,1,1
52447,0,example,1,1
52448,0,),1,1
52449,0,.,1,1
52450,1,S,1,1
52451,0,.,1,1
52452,0,would,2,2
52453,0,drastically,0,0
52454,0,reduce,0,0
52455,0,crime,0,0
52456,0,in,0,0
52457,0,our,0,0
52458,0,cities,0,0
52459,0,and,0,0
52460,0,form,0,0
52461,0,a,0,0
52462,0,more,0,0
52463,0,productive,0,0
52464,0,society,0,0
52465,0,through,0,0
52466,0,its,0,0
52467,0,positive,0,0
52468,0,uses,0,0
52469,0,.,1,1
52470,1,The,3,3
52471,0,investment,4,4
52472,0,for,4,4
52473,0,the,4,4
52474,0,construction,4,4
52475,0,of,4,4
52476,0,a,4,4
52477,0,nuclear,4,4
52478,0,plant,4,4
52479,0,is,4,4
52480,0,very,4,4
52481,0,high,4,4
52482,0,and,4,4
52483,0,must,4,4
52484,0,be,4,4
52485,0,recovered,4,4
52486,0,as,4,4
52487,0,soon,4,4
52488,0,as,4,4
52489,0,possible,4,4
52490,0,",",4,1
52491,0,so,4,1
52492,0,it,4,3
52493,0,raises,4,4
52494,0,the,4,4
52495,0,cost,4,4
52496,0,of,4,4
52497,0,electricity,4,4
52498,0,generated,4,4
52499,0,.,1,1
52500,1,In,1,1
52501,0,the,1,1
52502,0,wake,1,1
52503,0,of,1,1
52504,0,the,1,1
52505,0,Fukushima,1,1
52506,0,disaster,1,1
52507,0,",",1,1
52508,0,one,1,1
52509,0,can,1,1
52510,0,only,1,1
52511,0,infer,1,1
52512,0,the,1,1
52513,0,future,1,1
52514,0,implications,1,1
52515,0,of,1,1
52516,0,nuclear,1,1
52517,0,energy,1,1
52518,0,in,1,1
52519,0,a,1,1
52520,0,world,1,1
52521,0,where,1,1
52522,0,alternative,1,1
52523,0,energy,1,1
52524,0,sources,1,1
52525,0,are,1,1
52526,0,an,1,1
52527,0,inevitable,1,1
52528,0,and,1,1
52529,0,vital,1,1
52530,0,asset,1,1
52531,0,to,1,1
52532,0,the,1,1
52533,0,continuation,1,1
52534,0,of,1,1
52535,0,everyday,1,1
52536,0,life,1,1
52537,0,.,1,1
52538,1,Conclusion,1,1
52539,0,Since,1,1
52540,0,the,1,1
52541,0,last,1,1
52542,0,federal,1,1
52543,0,minimum,1,1
52544,0,wage,1,1
52545,0,increase,1,1
52546,0,in,1,1
52547,0,1997,1,1
52548,0,",",1,1
52549,0,state,2,2
52550,0,minimum,0,0
52551,0,wage,0,0
52552,0,increases,0,0
52553,0,have,0,0
52554,0,provided,0,0
52555,0,an,0,0
52556,0,important,0,0
52557,0,boost,0,0
52558,0,to,0,0
52559,0,the,0,0
52560,0,incomes,0,0
52561,0,of,0,0
52562,0,low,0,0
52563,0,-,0,0
52564,0,wage,0,0
52565,0,workers,0,0
52566,0,and,0,0
52567,0,their,0,0
52568,0,families,1,0
52569,0,.,1,1
52570,1,aThe,1,1
52571,0,Fukushima,1,1
52572,0,Daiichi,1,1
52573,0,accident,1,1
52574,0,resulted,1,1
52575,0,in,1,1
52576,0,a,1,1
52577,0,slowing,1,1
52578,0,of,1,1
52579,0,the,1,1
52580,0,expansion,1,1
52581,0,of,1,1
52582,0,nuclear,1,1
52583,0,power,1,1
52584,0,but,1,1
52585,0,did,1,1
52586,0,not,1,1
52587,0,reverse,1,1
52588,0,it,1,1
52589,0,",",1,1
52590,0,a,1,1
52591,0,the,1,1
52592,0,IAEAas,1,1
52593,0,annual,1,1
52594,0,report,1,1
52595,0,for,1,1
52596,0,2011,1,1
52597,0,says,1,1
52598,0,.,1,1
52599,1,Death,1,1
52600,0,row,1,1
52601,0,inmates,1,1
52602,0,were,1,1
52603,0,laudably,1,1
52604,0,freed,1,1
52605,0,in,1,1
52606,0,Illinois-but,1,1
52607,0,when,1,1
52608,0,",",1,1
52609,0,if,1,1
52610,0,ever,1,1
52611,0,",",1,1
52612,0,will,1,1
52613,0,they,1,1
52614,0,be,1,1
52615,0,freed,1,1
52616,0,in,1,1
52617,0,Texas,1,1
52618,0,?,1,1
52619,1,The,1,1
52620,0,exception,1,1
52621,0,being,1,1
52622,0,that,1,1
52623,0,in,1,1
52624,0,those,1,1
52625,0,competitive,1,1
52626,0,industries,1,1
52627,0,",",1,1
52628,0,businesses,3,3
52629,0,will,4,4
52630,0,try,4,4
52631,0,to,4,4
52632,0,offset,4,4
52633,0,the,4,4
52634,0,higher,4,4
52635,0,cost,4,4
52636,0,of,4,4
52637,0,wages,4,4
52638,0,with,4,4
52639,0,new,4,4
52640,0,technologies,4,4
52641,0,to,4,4
52642,0,reduce,4,4
52643,0,the,4,4
52644,0,reliance,4,4
52645,0,on,4,4
52646,0,low,4,4
52647,0,-,4,4
52648,0,skilled,4,4
52649,0,workers,1,4
52650,0,.,1,1
52651,1,I,1,1
52652,0,think,1,1
52653,0,if,2,2
52654,0,we,0,0
52655,0,give,0,0
52656,0,kids,0,0
52657,0,what,0,0
52658,0,they,0,0
52659,0,need,0,0
52660,0,",",0,0
52661,0,it,0,0
52662,0,',0,0
52663,0,s,0,0
52664,0,only,0,0
52665,0,going,0,0
52666,0,to,0,0
52667,0,increase,0,0
52668,0,their,0,0
52669,0,success,0,0
52670,0,dramatically,0,0
52671,0,",",1,1
52672,0,"""",1,1
52673,0,Miller,1,1
52674,0,said,1,1
52675,0,.,1,1
52676,1,The,1,1
52677,0,number,1,1
52678,0,of,1,1
52679,0,federal,1,1
52680,0,death,1,1
52681,0,penalty,1,1
52682,0,trials,1,1
52683,0,",",1,1
52684,0,and,1,1
52685,0,the,1,1
52686,0,number,1,1
52687,0,of,1,1
52688,0,individual,1,1
52689,0,defendants,1,1
52690,0,tried,1,1
52691,0,on,1,1
52692,0,capital,1,1
52693,0,charges,1,1
52694,0,",",1,1
52695,0,has,1,1
52696,0,steadily,1,1
52697,0,increased,1,1
52698,0,since,1,1
52699,0,the,1,1
52700,0,federal,1,1
52701,0,death,1,1
52702,0,penalty,1,1
52703,0,was,1,1
52704,0,revived,1,1
52705,0,by,1,1
52706,0,Congress,1,1
52707,0,in,1,1
52708,0,1988,1,1
52709,0,.,1,1
52710,1,The,1,1
52711,0,poll,1,1
52712,0,found,1,1
52713,0,88,2,2
52714,0,percent,0,0
52715,0,of,0,0
52716,0,voters,0,0
